Branch,Doc_no,PARTY_GRP,GRP_DESC,PARTY_NAME,Customer_Type,ConsigneeName,LocationID_Code,LocationIdentifier,IM_CODE,IM_DESCR,DispatchDate,DispatchMonth,Installation_Month,July-25 (Demo),July-25 (Installation),August-25 (Demo),August-25 (Installation),September-25 (Demo),September-25 (Installation),October-25 (Demo),October-25 (Installation),November-25 (Demo),November-25 (Installation),December-25 (Demo),December-25 (Installation),January-26 (Demo),January-26 (Installation),June-26 (Installation),December-26 (Installation),Install_Date_NOT_Entered (Demo),Install_Date_NOT_Entered (Installation),Grand Total
UP,FAOTUP252600221,      ,NULL,CUBE HIGHWAYS AND TRANSPORTATION ASSETS ADVISORS PRIVATE LIMITED_UTTAR PRADESH                      ,Direct Customer                                                       ,CUBE HIGHWAYS AND TRANSPORTATION ASSETS ADVISORS PRIVATE LIMITED                                    ,Z00001,CUBE HIGHWAYS AND TRANSPORTATION ASSETS ADVISORS PRIVATE LIMITED                                    ,GBMMM-0003                    ,GBMMM-0003_PMB - PASTEURIZER 12LTR                                                                                                                                                                                                                        ,16-10-2025,Oct-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600222,      ,NULL,TATA AIG GENERAL INSURANCE CO LTD_DELHI                                                             ,Direct Customer                                                       ,TATA AIG GENERAL INSURANCE CO LTD                                                                   ,Z00001,DLF Kirti Nagar                                                                                     ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,17-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600223,DG2003,SAI TRADERS                                                                                         ,SAI TRADERS_DELHI                                                                                   ,Distributor                                                           ,SAI TRADERS_DELHI                                                                                   ,Z00010,AYE FINANCE PVT LTD-sector 44                                                                       ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,18-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600224,DG0239,MAX LIFE INSURANCE COMPANY LIMITED                                                                  ,AXIS MAX LIFE INSURANCE LIMITED_RAJASTHAN                                                           ,Direct Customer                                                       ,AXIS MAX LIFE INSURANCE LIMITED_RAJASTHAN                                                           ,Z00092,Jaipur- AJPR1                                                                                       ,GBMPM-0021                    ,GBMPM-0021_4 LANE ROBO                                                                                                                                                                                                                                    ,25-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600225,DG0610,EDELWEISS TOKIO LIFE INSURANCE COMPANY LIMITED                                                      ,EDELWEISS LIFE INSURANCE COMPANY LIMITED_HARYANA                                                    ,Direct Customer                                                       ,EDELWEISS LIFE INSURANCE COMPANY LIMITED_HARYANA                                                    ,Z00006,EDELWEISS LIFE INSURANCE -Sector-12                                                                 ,GBMPM-0005                    ,GBMPM-0005_2 LANE JOY                                                                                                                                                                                                                                     ,27-10-2025,Oct-25,Nov-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600226,      ,NULL,CUBE HIGHWAYS AND TRANSPORTATION ASSETS ADVISORS PRIVATE LIMITED_UTTAR PRADESH                      ,Direct Customer                                                       ,CUBE HIGHWAYS AND TRANSPORTATION ASSETS ADVISORS PRIVATE LIMITED                                    ,Z00001,CUBE HIGHWAYS AND TRANSPORTATION ASSETS ADVISORS PRIVATE LIMITED                                    ,GBMBC-0013                    ,GBMBC-0013_ZION 1.2 FRESH BEANS IR TOUCHLESS                                                                                                                                                                                                              ,28-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600227,DG1925,RITU ENTERPRISES                                                                                    ,RITU ENTERPRISES_DELHI                                                                              ,Distributor                                                           ,NCML- National Commodities Management Services Limited_DELHI                                        ,Z00002,NCML- National Commodities Management Services Limited -TNC LAB                                     ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,29-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600228,      ,NULL,JUDGE INDIA SOLUTIONS PRIVATE LIMITED_UTTAR PRADESH                                                 ,Direct Customer                                                       ,JUDGE INDIA SOLUTIONS PRIVATE LIMITED                                                               ,Z00001,Tower A                                                                                             ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,31-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600228,      ,NULL,JUDGE INDIA SOLUTIONS PRIVATE LIMITED_UTTAR PRADESH                                                 ,Direct Customer                                                       ,JUDGE INDIA SOLUTIONS PRIVATE LIMITED                                                               ,Z00001,Tower A                                                                                             ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,31-10-2025,Oct-25,Oct-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600229,      ,NULL,AMAN ALI-DEMO_UTTAR PRADESH                                                                         ,Demo                                                                  ,AMAN ALI-DEMO_UTTAR PRADESH                                                                         ,Z00011,JINDAL STORE                                                                                        ,GBMPM-0019                    ,GBMPM-0019_4 LANE INFINITY                                                                                                                                                                                                                                ,01-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600230,      ,NULL,WINGS PHARMACEUTICALS PRIVATE LIMITED_DELHI                                                         ,Direct Customer                                                       ,WINGS PHARMACEUTICALS PRIVATE LIMITED_DELHI                                                         ,Z00001,KLJ Tower                                                                                           ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,01-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600231,DG1030,Hewlett Packard Enterprise India Pvt Ltd                                                            ,ISS FACILITY SERVICES INDIA PRIVATE LIMITED_HARYANA                                                 ,Facility                                                              ,Hewlett Packard Enterprise India Pvt Ltd_HARYANA                                                    ,Z00001,HPE GDC                                                                                             ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,04-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600232,      ,NULL,YUVRAJ SINGH-DEMO_UTTAR PRADESH                                                                     ,Demo                                                                  ,YUVRAJ SINGH-DEMO_UTTAR PRADESH                                                                     ,Z00004,PROPERTYLAY OFFICE-Insignia Tower                                                                   ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,08-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600233,DG1235,LE TRAVENUES TECHNOLOGY LIMITED-(IXIGO)                                                             ,LE TRAVENUES TECHNOLOGY LIMITED-(IXIGO)-HARYANA_HARYANA                                             ,Direct Customer                                                       ,LE TRAVENUES TECHNOLOGY LIMITED_HARYANA                                                             ,Z00002,"sec-53 , gold course road                                                                           ",GBMMM-0003                    ,GBMMM-0003_PMB - PASTEURIZER 12LTR                                                                                                                                                                                                                        ,10-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600234,DG0072,Demo                                                                                                ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Demo                                                                  ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Z00034,Swastik Polyvinyls Pvt Ltd                                                                          ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,10-11-2025,Nov-25,Nov-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
UP,FAOTUP252600234,DG0072,Demo                                                                                                ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Demo                                                                  ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Z00034,Swastik Polyvinyls Pvt Ltd                                                                          ,GBMPM-0019                    ,GBMPM-0019_4 LANE INFINITY                                                                                                                                                                                                                                ,10-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600235,DG2441,TELECOMMUNICATIONS CONSULTANTS INDIA LIMITED                                                        ,TELECOMMUNICATIONS CONSULTANTS INDIA LIMITED_DELHI                                                  ,Direct Customer                                                       ,TELECOMMUNICATIONS CONSULTANTS INDIA LIMITED_DELHI                                                  ,Z00001,GREATER KAILASH 1                                                                                   ,GBMMM-0003                    ,GBMMM-0003_PMB - PASTEURIZER 12LTR                                                                                                                                                                                                                        ,10-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600236,      ,NULL,SODEXO INDIA SERVICES PRIVATE LIMITED_DELHI                                                         ,Facility                                                              ,Indian Management Institute                                                                         ,Z00001,International Management Institute                                                                  ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,13-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
UP,FAOTUP252600237,DG1315,MAGNUM VENTURES LIMITED                                                                             ,MAGNUM VENTURES LIMITED_UTTAR PRADESH                                                               ,Direct Customer                                                       ,MAGNUM VENTURES LIMITED                                                                             ,Z00004,MAGNUM VENTURES LIMITED                                                                             ,GBMPM-0011                    ,GBMPM-0011_3 LANE JOY                                                                                                                                                                                                                                     ,14-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600238,DG1315,MAGNUM VENTURES LIMITED                                                                             ,MAGNUM VENTURES LIMITED_UTTAR PRADESH                                                               ,Direct Customer                                                       ,MAGNUM VENTURES LIMITED                                                                             ,Z00004,MAGNUM VENTURES LIMITED                                                                             ,GBMPM-0011                    ,GBMPM-0011_3 LANE JOY                                                                                                                                                                                                                                     ,15-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600239,      ,NULL,AMAN ALI-DEMO_UTTAR PRADESH                                                                         ,Demo                                                                  ,AMAN ALI-DEMO_UTTAR PRADESH                                                                         ,Z00012,Divyanshi Aviation Services Pvt. Ltd.                                                               ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,17-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600240,      ,NULL,NAVEEN YOGI-DEMO_UTTAR PRADESH                                                                      ,Normal / Regular                                                      ,NAVEEN YOGI-DEMO                                                                                    ,Z00015,LUMENCI                                                                                             ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,17-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600240,      ,NULL,NAVEEN YOGI-DEMO_UTTAR PRADESH                                                                      ,Normal / Regular                                                      ,NAVEEN YOGI-DEMO                                                                                    ,Z00015,LUMENCI                                                                                             ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,17-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600241,DG0787,GENPACT INDIA PRIVATE LIMITED                                                                       ,GENPACT INDIA PRIVATE LIMITED_HARYANA                                                               ,Direct Customer                                                       ,GENPACT INDIA PRIVATE LIMITED_HARYANA                                                               ,Z00020,INFOSPACE IT PARK                                                                                   ,GBMPM-0019                    ,GBMPM-0019_4 LANE INFINITY                                                                                                                                                                                                                                ,18-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600241,DG0787,GENPACT INDIA PRIVATE LIMITED                                                                       ,GENPACT INDIA PRIVATE LIMITED_HARYANA                                                               ,Direct Customer                                                       ,GENPACT INDIA PRIVATE LIMITED_HARYANA                                                               ,Z00020,INFOSPACE IT PARK                                                                                   ,GBMPM-0021                    ,GBMPM-0021_4 LANE ROBO                                                                                                                                                                                                                                    ,18-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
UP,FAOTUP252600242,DG2003,SAI TRADERS                                                                                         ,SAI TRADERS_DELHI                                                                                   ,Distributor                                                           ,SAI TRADERS_DELHI                                                                                   ,Z00011,Wave One Pvt Ltd                                                                                    ,GBMPM-0023                    ,GBMPM-0023_6 LANE CAFEBAR (DC)                                                                                                                                                                                                                            ,20-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
UP,FAOTUP252600243,      ,NULL,NAVEEN YOGI-DEMO_UTTAR PRADESH                                                                      ,Normal / Regular                                                      ,NAVEEN YOGI-DEMO                                                                                    ,Z00016,WOG Technologies limited                                                                            ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,20-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600244,DG0906,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED                                                          ,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED_UTTAR PRADESH                                            ,Direct Customer                                                       ,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED                                                          ,Z00003,1425 - office                                                                                       ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,22-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600245,      ,NULL,OMAXE LIMITED_UTTAR PRADESH                                                                         ,Direct Customer                                                       ,OMAXE LIMITED                                                                                       ,Z00001,OMAXE LIMITED CRM OFFICE                                                                            ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,22-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600246,DG0072,Demo                                                                                                ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Demo                                                                  ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Z00036,ISS Facility Services India Private Limited                                                         ,GBMBC-0015                    ,GBMBC-0015_ZION PLUS                                                                                                                                                                                                                                      ,24-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600247,DG2189,SIGNET EXCIPIENTS PRIVATE LIMITED                                                                   ,SIGNET EXCIPIENTS PRIVATE LIMITED_MAHARASHTRA                                                       ,Direct Customer                                                       ,SIGNET EXCIPIENTS PRIVATE LIMITED_MAHARASHTRA                                                       ,Z00001,CPHI Exhibition                                                                                     ,GBMPM-0023                    ,GBMPM-0023_6 LANE CAFEBAR (DC)                                                                                                                                                                                                                            ,24-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600248,DG0936,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED                                                     ,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED_UTTAR PRADESH                                       ,Direct Customer                                                       ,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED_UTTAR PRADESH                                       ,Z00041,LOC112                                                                                              ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,26-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600249,DG0906,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED                                                          ,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED_UTTAR PRADESH                                            ,Direct Customer                                                       ,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED                                                          ,Z00006,1423- 4th floor Stellar Oaks                                                                        ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,27-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600250,DG2666,VISHAL TRADERS                                                                                      ,VISHAL TRADERS _DELHI                                                                               ,Distributor                                                           ,VISHAL TRADERS_DELHI                                                                                ,Z00004,PROPERTY LAY                                                                                        ,GBMFM-0031                    ,GBMFM-0031_AUTOMATIC TEA AND COFFEE VENDING MACHINE 5LTR                                                                                                                                                                                                  ,28-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600251,DG1612,OMAXE LIMITED                                                                                       ,OMAXE LIMITED_UTTAR PRADESH                                                                         ,Direct Customer                                                       ,OMAXE LIMITED_UTTAR PRADESH                                                                         ,Z00003,Omaxe Metro City                                                                                    ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,28-11-2025,Nov-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600252,DG1030,Hewlett Packard Enterprise India Pvt Ltd                                                            ,ISS FACILITY SERVICES INDIA PRIVATE LIMITED_HARYANA                                                 ,Facility                                                              ,ISS FACILITY SERVICES INDIA PRIVATE LIMITED                                                         ,Z00001,EY Global Delivery Services India LLP DLF Cyber Park                                                ,GBMBC-0015                    ,GBMBC-0015_ZION PLUS                                                                                                                                                                                                                                      ,02-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600253,DG0239,MAX LIFE INSURANCE COMPANY LIMITED                                                                  ,AXIS MAX LIFE INSURANCE LIMITED_RAJASTHAN                                                           ,Direct Customer                                                       ,AXIS MAX LIFE INSURANCE LIMITED_RAJASTHAN                                                           ,Z00189,AJP10 JAPIUR 10                                                                                     ,GBMPM-0019                    ,GBMPM-0019_4 LANE INFINITY                                                                                                                                                                                                                                ,08-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600254,DG0072,Demo                                                                                                ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Demo                                                                  ,RAJINDER KUMAR--DEMO_UTTAR PRADESH                                                                  ,Z00038,NATIONAL DAIRY DEVELOPMENT BOARD                                                                    ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,09-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600255,      ,NULL,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Normal / Regular                                                      ,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Z00001,UNICHARM INDIA PVT LTD                                                                              ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,10-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600255,      ,NULL,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Normal / Regular                                                      ,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Z00001,UNICHARM INDIA PVT LTD                                                                              ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,10-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600256,DG1030,Hewlett Packard Enterprise India Pvt Ltd                                                            ,ISS FACILITY SERVICES INDIA PRIVATE LIMITED_HARYANA                                                 ,Facility                                                              ,ISS FACILITY SERVICES INDIA PRIVATE LIMITED                                                         ,Z00001,EY Global Delivery Services India LLP DLF Cyber Park                                                ,GBMBC-0015                    ,GBMBC-0015_ZION PLUS                                                                                                                                                                                                                                      ,11-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
UP,FAOTUP252600257,      ,NULL,SHAILESH SUMBHE-DEMO_UTTAR PRADESH                                                                  ,Normal / Regular                                                      ,SHAILESH SUMBHE-DEMO                                                                                ,Z00003,NYKAA FASHION LIMITED                                                                               ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,12-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600257,      ,NULL,SHAILESH SUMBHE-DEMO_UTTAR PRADESH                                                                  ,Normal / Regular                                                      ,SHAILESH SUMBHE-DEMO                                                                                ,Z00003,NYKAA FASHION LIMITED                                                                               ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,12-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600258,      ,NULL,ANKUR CHAUDHARY-DEMO_UTTAR PRADESH                                                                  ,Normal / Regular                                                      ,ANKUR CHAUDHARY-DEMO_UTTAR PRADESH                                                                  ,Z00015,Daikcell                                                                                            ,GBMPM-0023                    ,GBMPM-0023_6 LANE CAFEBAR (DC)                                                                                                                                                                                                                            ,12-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600259,      ,NULL,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Normal / Regular                                                      ,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Z00002,Total It Global                                                                                     ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,15-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600259,      ,NULL,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Normal / Regular                                                      ,NEHA CHAUDHARY-DEMO_UTTAR PRADESH                                                                   ,Z00002,Total It Global                                                                                     ,GBMMM-0003                    ,GBMMM-0003_PMB - PASTEURIZER 12LTR                                                                                                                                                                                                                        ,15-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600260,      ,NULL,SHAILESH SUMBHE-DEMO_UTTAR PRADESH                                                                  ,Normal / Regular                                                      ,SHAILESH SUMBHE-DEMO                                                                                ,Z00004,NYKAA E RETAIL LIMITED                                                                              ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,16-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600260,      ,NULL,SHAILESH SUMBHE-DEMO_UTTAR PRADESH                                                                  ,Normal / Regular                                                      ,SHAILESH SUMBHE-DEMO                                                                                ,Z00004,NYKAA E RETAIL LIMITED                                                                              ,GBMFM-0028                    ,GBMFM-0028_TREWBREW AUTOMATIC                                                                                                                                                                                                                             ,16-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600261,      ,NULL,ANKUR CHAUDHARY-DEMO_UTTAR PRADESH                                                                  ,Normal / Regular                                                      ,ANKUR CHAUDHARY-DEMO_UTTAR PRADESH                                                                  ,Z00016,Hirise                                                                                              ,GBMBC-0015                    ,GBMBC-0015_ZION PLUS                                                                                                                                                                                                                                      ,18-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UP,FAOTUP252600262,      ,NULL,DAIKCELL INDIA PRIVATE LIMITED_UTTAR PRADESH                                                        ,Direct Customer                                                       ,DAIKCELL INDIA PRIVATE LIMITED                                                                      ,Z00001," NX ONE, Tower 4                                                                                    ",GBMPM-0010                    ,GBMPM-0010_3 LANE INFINITY                                                                                                                                                                                                                                ,18-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600263,DG0906,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED                                                          ,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED_UTTAR PRADESH                                            ,Direct Customer                                                       ,HIRISE FACILITY MANAGEMENT PRIVATE LIMITED                                                          ,Z00007,Plot No 5 Sector 142                                                                                ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,22-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600264,      ,NULL,AGS HEALTH PRIVATE LIMITED_RAJASTHAN                                                                ,Corporate                                                             ,AGS HEALTH PRIVATE LIMITED                                                                          ,Z00001,V Cube Jaipur                                                                                       ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,23-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600264,      ,NULL,AGS HEALTH PRIVATE LIMITED_RAJASTHAN                                                                ,Corporate                                                             ,AGS HEALTH PRIVATE LIMITED                                                                          ,Z00001,V Cube Jaipur                                                                                       ,GBMMM-0003                    ,GBMMM-0003_PMB - PASTEURIZER 12LTR                                                                                                                                                                                                                        ,23-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UP,FAOTUP252600265,      ,NULL,AGS HEALTH PRIVATE LIMITED_RAJASTHAN                                                                ,Corporate                                                             ,AGS HEALTH PRIVATE LIMITED                                                                          ,Z00002,V Tower                                                                                             ,GBMBC-0012                    ,GBMBC-0012_ZION 1.2 FRESH BEANS                                                                                                                                                                                                                           ,23-12-2025,Dec-25,Install_Date_NOT_Entered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
